0	847	132
1	861	141
2	44	17
3	53	24
4	46	24
5	79	35
6	72	41
7	137	72
8	146	67
9	51	23
10	10	9
11	189	31
12	69	48
13	90	60
14	123	73
15	50	28
16	109	48
17	167	52
18	138	51
19	22	14
20	41	26
21	90	39
22	147	33
23	44	30
24	122	73
25	6	6
26	53	30
27	53	23
28	46	30
29	109	34
30	113	35
31	99	32
32	189	61
33	60	39
34	118	36
35	80	42
36	97	60
37	94	16
38	76	25
39	230	76
40	53	36
41	7	7
42	112	54
43	31	20
44	81	38
45	44	34
46	230	96
47	131	29
48	36	13
49	75	22
50	41	19
51	155	53
52	10	6
53	3	2
54	31	4
55	124	74
56	236	99
57	155	49
58	40	21
59	40	26
60	207	58
61	13	11
62	13	2
63	3	3
64	10	2
65	35	3
66	12	1
67	291	68
68	159	31
69	20	4
70	26	9
71	153	50
72	630	129
73	211	44
74	178	62
75	817	98
76	833	104
77	127	31
78	35	10
79	47	20
80	89	32
81	50	15
82	69	28
83	23	18
84	77	29
85	83	34
86	162	40
87	41	27
88	41	22
89	51	19
90	50	13
91	83	41
92	74	40
93	84	19
94	20	12
95	25	16
96	120	27
97	108	36
98	46	24
99	89	19
100	86	27
101	75	16
102	122	36
103	149	36
104	97	15
105	81	30
106	105	24
107	153	48
108	15	8
109	97	22
110	58	28
111	121	43
112	73	24
113	70	13
114	57	14
115	106	14
116	107	35
117	117	43
118	165	37
119	66	12
120	120	48
121	119	40
122	74	31
123	57	6
124	131	30
125	20	13
126	81	15
127	4	3
128	3	2
129	1	1
130	7	3
131	14	4
132	12	5
133	9	7
134	2	2
135	7	5
136	1	1
137	66	15
138	40	20
139	108	17
140	280	44
141	48	7
142	59	12
143	37	8
144	162	27
145	163	35
146	171	27
147	94	48
148	1	1
149	163	35
150	721	137
151	713	130
152	38	28
153	62	44
154	97	32
155	42	25
156	63	22
157	34	11
158	74	31
159	40	22
160	59	29
161	42	22
162	17	12
163	60	23
164	123	30
165	45	20
166	60	31
167	50	30
168	71	29
169	44	27
170	13	7
171	49	27
172	27	14
173	61	37
174	208	56
175	74	46
176	52	26
177	11	8
178	23	17
179	93	30
180	32	22
181	97	41
182	50	35
183	30	19
184	40	23
185	43	26
186	48	20
187	56	24
188	81	54
189	97	38
190	35	25
191	73	29
192	58	26
193	67	36
194	57	33
195	184	51
196	137	64
197	40	25
198	57	29
199	24	18
200	15	10
201	20	9
202	2	1
203	149	45
204	0	0
205	24	12
206	23	12
207	34	16
208	61	27
209	6	6
210	0	0
211	1	1
212	122	45
213	33	18
214	52	11
215	18	2
216	46	20
217	139	49
218	367	76
219	160	51
220	8	7
221	285	65
222	369	70
223	185	38
224	8	7
225	757	101
226	783	104
227	33	18
228	33	17
229	38	20
230	37	20
231	26	21
232	48	15
233	79	9
234	14	6
235	20	8
236	48	28
237	43	24
238	44	30
239	136	31
240	53	29
241	37	14
242	23	9
243	25	15
244	39	24
245	7	1
246	277	58
247	16	9
248	178	43
249	55	26
250	16	11
251	9	9
252	38	16
253	121	47
254	88	53
255	17	12
256	43	17
257	46	35
258	38	14
259	30	26
260	79	41
261	44	25
262	52	24
263	36	22
264	35	22
265	59	22
266	17	9
267	50	25
268	13	12
269	56	18
270	7	4
271	15	8
272	88	31
273	10	4
274	45	15
275	54	35
276	51	16
277	49	32
278	252	49
279	206	52
280	232	63
281	209	49
282	1	1
283	2	1
284	8	4
285	12	6
286	17	9
287	64	21
288	88	40
289	56	39
290	28	5
291	19	11
292	124	44
293	44	23
294	38	16
295	43	18
296	1	1
297	262	52
298	2	2
299	216	32
300	606	153
301	606	155
302	80	36
303	57	16
304	87	45
305	61	41
306	141	76
307	47	30
308	35	24
309	85	47
310	22	7
311	67	40
312	114	41
313	55	18
314	146	64
315	80	38
316	57	27
317	103	48
318	81	48
319	102	47
320	141	71
321	142	35
322	108	71
323	105	57
324	89	49
325	69	42
326	77	49
327	23	7
328	34	23
329	26	16
330	102	47
331	133	53
332	43	11
333	33	27
334	83	55
335	125	62
336	119	50
337	147	48
338	14	6
339	215	76
340	195	60
341	175	44
342	78	48
343	74	52
344	176	62
345	44	28
346	115	58
347	68	28
348	98	47
349	74	42
350	100	41
351	38	24
352	3	2
353	8	6
354	4	3
355	4	3
356	14	4
357	7	3
358	162	27
359	7	4
360	13	8
361	7	5
362	55	10
363	178	62
364	144	27
365	25	6
366	16	4
367	280	74
368	52	6
369	81	15
370	208	50
371	264	45
372	100	66
373	4	4
374	124	40
375	889	157
376	926	165
377	40	27
378	23	19
379	11	8
380	67	35
381	142	56
382	77	42
383	12	8
384	82	24
385	58	32
386	91	57
387	49	38
388	90	38
389	81	43
390	112	66
391	30	21
392	159	55
393	50	34
394	63	34
395	58	28
396	197	75
397	94	39
398	5	1
399	62	36
400	38	26
401	18	10
402	94	62
403	56	43
404	81	23
405	50	32
406	13	11
407	56	39
408	124	57
409	35	17
410	60	25
411	84	50
412	76	42
413	161	55
414	32	27
415	74	49
