0	2763	469
1	2733	456
2	181	120
3	256	118
4	95	52
5	217	120
6	313	185
7	190	134
8	358	196
9	144	75
10	99	75
11	29	19
12	150	87
13	122	75
14	213	105
15	118	58
16	254	129
17	87	44
18	307	193
19	66	38
20	71	61
21	369	174
22	369	164
23	179	99
24	118	91
25	30	24
26	136	67
27	127	88
28	392	206
29	258	121
30	247	127
31	55	42
32	299	157
33	54	38
34	117	50
35	319	163
36	83	28
37	87	35
38	191	102
39	245	124
40	82	59
41	290	105
42	461	261
43	124	67
44	37	23
45	264	119
46	427	279
47	233	96
48	164	96
49	128	53
50	78	49
51	225	34
52	409	153
53	46	19
54	355	186
55	57	18
56	229	62
57	179	47
58	79	28
59	402	223
60	267	58
61	93	64
62	119	72
63	224	90
64	147	46
65	221	120
66	573	216
67	334	120
68	312	102
69	108	61
70	74	28
71	173	97
72	95	45
73	30	11
74	91	40
75	255	53
76	179	108
77	357	135
78	48	28
79	183	85
80	157	96
81	124	88
82	148	46
83	267	173
84	155	90
85	165	103
86	109	58
87	344	194
88	74	41
89	173	64
90	98	42
91	44	19
92	295	133
93	275	105
94	53	30
95	81	58
96	32	22
97	86	56
98	146	79
99	224	132
100	559	233
101	91	54
102	181	69
103	442	194
104	177	111
105	227	59
106	219	133
107	437	216
108	252	155
109	150	47
110	202	120
111	181	122
112	342	172
113	167	111
114	362	142
115	155	99
116	102	36
117	107	63
118	250	113
119	116	69
120	202	129
121	177	86
122	217	57
123	252	87
124	190	104
125	317	144
126	155	94
127	165	77
128	142	82
129	69	39
130	86	54
131	99	77
132	386	145
133	154	108
134	62	22
135	224	49
136	298	131
137	94	34
138	82	52
139	112	52
140	242	128
141	138	39
142	207	110
143	325	120
144	140	28
145	151	67
146	210	78
147	255	77
148	80	14
149	155	72
150	166	105
151	133	74
152	20	14
153	23	15
154	87	24
155	576	274
156	837	337
157	410	142
158	77	57
159	350	139
160	986	236
161	53	40
162	66	20
163	36	7
164	82	13
165	72	15
166	52	6
167	1116	248
168	367	109
169	47	13
170	61	25
171	477	161
172	1955	435
173	206	43
174	52	6
175	2001	245
176	2049	250
177	110	43
178	71	25
179	121	65
180	203	53
181	153	59
182	49	29
183	12	7
184	71	27
185	32	14
186	86	44
187	186	38
188	97	36
189	51	11
190	207	24
191	106	48
192	104	42
193	194	49
194	119	39
195	163	76
196	64	28
197	77	17
198	96	44
199	126	32
200	181	82
201	128	64
202	117	32
203	61	14
204	69	29
205	93	33
206	67	28
207	64	22
208	211	42
209	114	26
210	64	26
211	77	25
212	87	28
213	172	51
214	145	50
215	195	61
216	184	80
217	33	14
218	75	38
219	166	42
220	96	49
221	230	54
222	109	44
223	71	29
224	111	34
225	76	23
226	127	51
227	8	6
228	7	6
229	2	2
230	0	0
231	5	4
232	26	13
233	32	19
234	2	2
235	16	9
236	6	5
237	130	20
238	116	36
239	91	37
240	496	45
241	89	18
242	141	38
243	171	18
244	248	22
245	322	45
246	305	50
247	306	137
248	306	137
249	322	45
250	3771	399
251	3764	398
252	431	155
253	232	135
254	66	38
255	258	146
256	213	100
257	120	75
258	160	102
259	121	91
260	182	112
261	184	108
262	157	101
263	152	98
264	243	124
265	168	86
266	149	74
267	413	197
268	221	118
269	164	109
270	428	155
271	45	30
272	119	70
273	160	93
274	93	51
275	157	103
276	167	99
277	223	100
278	106	73
279	142	61
280	56	32
281	139	99
282	179	91
283	168	112
284	228	126
285	300	159
286	199	113
287	108	75
288	131	90
289	1168	298
290	76	59
291	101	61
292	75	53
293	156	106
294	163	101
295	239	137
296	190	83
297	162	105
298	153	98
299	154	95
300	146	82
301	176	94
302	68	23
303	272	133
304	67	32
305	178	110
306	140	99
307	216	123
308	147	78
309	90	17
310	154	89
311	185	78
312	250	133
313	214	122
314	77	41
315	251	139
316	31	10
317	43	26
318	125	48
319	112	55
320	212	105
321	131	96
322	44	30
323	61	32
324	46	22
325	157	83
326	131	54
327	361	172
328	265	157
329	130	79
330	224	98
331	310	179
332	237	114
333	176	108
334	226	119
335	101	61
336	35	18
337	110	77
338	209	116
339	161	109
340	447	149
341	96	51
342	170	108
343	129	66
344	171	114
345	721	270
346	143	100
347	152	77
348	72	8
349	425	195
350	158	79
351	102	52
352	13	7
353	583	205
354	4	3
355	140	52
356	148	66
357	236	93
358	297	111
359	17	10
360	11	7
361	10	8
362	582	217
363	148	63
364	51	27
365	76	20
366	173	86
367	405	143
368	1391	305
369	855	242
