0	37	25
1	35	24
2	0	0
3	0	0
4	1	1
5	5	5
6	14	14
7	0	0
8	7	4
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	24	24
15	0	0
16	2	1
17	2	1
18	7	7
19	0	0
20	1	1
21	0	0
22	6	6
23	1	1
24	0	0
25	1	1
26	0	0
27	2	2
28	18	17
29	4	4
30	0	0
31	0	0
32	0	0
33	10	10
34	0	0
35	0	0
36	0	0
37	0	0
38	1	1
39	0	0
40	0	0
41	4	3
42	6	6
43	0	0
44	2	2
45	0	0
46	13	13
47	0	0
48	1	1
49	3	3
50	0	0
51	0	0
52	0	0
53	8	2
54	0	0
55	0	0
56	7	5
57	7	2
58	0	0
59	0	0
60	7	4
61	0	0
62	5	2
63	0	0
64	0	0
65	0	0
66	0	0
67	5	5
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	2	1
74	3	2
75	1	1
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	4	3
83	3	3
84	0	0
85	0	0
86	0	0
87	4	4
88	12	12
89	19	17
90	0	0
91	5	2
92	6	5
93	6	5
94	0	0
95	0	0
96	6	6
97	2	1
98	0	0
99	10	9
100	0	0
101	0	0
102	2	2
103	0	0
104	3	3
105	0	0
106	0	0
107	4	4
108	0	0
109	3	2
110	6	4
111	21	19
112	0	0
113	0	0
114	0	0
115	0	0
116	0	0
117	0	0
118	0	0
119	0	0
120	0	0
121	1	1
122	10	4
123	8	8
124	1	1
125	16	16
126	4	3
127	1	1
128	0	0
129	0	0
130	0	0
131	5	5
132	3	3
133	8	8
134	1	1
135	0	0
136	0	0
137	0	0
138	0	0
139	7	4
140	0	0
141	2	1
142	0	0
143	19	19
144	0	0
145	1	1
146	12	7
147	0	0
148	0	0
149	0	0
150	4	3
151	0	0
152	0	0
153	2	1
154	1	1
155	8	8
156	8	8
157	3	2
158	0	0
159	4	3
160	12	12
161	3	2
162	1	1
163	0	0
164	0	0
165	0	0
166	0	0
167	14	14
168	6	6
169	0	0
170	1	1
171	6	5
172	20	17
173	1	1
174	0	0
175	25	16
176	32	22
177	1	1
178	0	0
179	1	1
180	0	0
181	0	0
182	1	1
183	0	0
184	0	0
185	0	0
186	0	0
187	0	0
188	4	3
189	0	0
190	4	2
191	0	0
192	3	1
193	6	4
194	3	2
195	0	0
196	0	0
197	0	0
198	0	0
199	0	0
200	0	0
201	0	0
202	0	0
203	0	0
204	0	0
205	0	0
206	3	2
207	0	0
208	1	1
209	0	0
210	0	0
211	5	5
212	4	4
213	0	0
214	1	1
215	0	0
216	8	4
217	0	0
218	0	0
219	11	11
220	0	0
221	18	13
222	2	1
223	0	0
224	0	0
225	6	4
226	6	4
227	0	0
228	0	0
229	0	0
230	0	0
231	0	0
232	0	0
233	1	1
234	0	0
235	0	0
236	0	0
237	3	2
238	4	3
239	1	1
240	9	4
241	0	0
242	6	4
243	5	4
244	5	3
245	4	3
246	5	3
247	6	5
248	6	5
249	4	3
250	52	42
251	51	38
252	0	0
253	0	0
254	0	0
255	4	2
256	1	1
257	4	1
258	0	0
259	27	21
260	0	0
261	0	0
262	0	0
263	0	0
264	2	2
265	26	25
266	0	0
267	14	13
268	0	0
269	0	0
270	0	0
271	0	0
272	0	0
273	0	0
274	0	0
275	0	0
276	1	1
277	0	0
278	10	10
279	3	1
280	0	0
281	0	0
282	2	2
283	0	0
284	0	0
285	0	0
286	0	0
287	1	1
288	36	31
289	24	22
290	0	0
291	0	0
292	2	2
293	1	1
294	13	13
295	1	1
296	0	0
297	2	2
298	5	4
299	0	0
300	1	1
301	25	21
302	0	0
303	28	26
304	0	0
305	0	0
306	15	10
307	1	1
308	6	6
309	0	0
310	1	1
311	1	1
312	0	0
313	0	0
314	2	1
315	3	3
316	0	0
317	0	0
318	0	0
319	8	2
320	22	19
321	0	0
322	1	1
323	2	2
324	1	1
325	2	2
326	0	0
327	3	2
328	0	0
329	1	1
330	2	2
331	7	2
332	0	0
333	5	5
334	2	2
335	2	1
336	0	0
337	9	9
338	19	18
339	0	0
340	3	2
341	2	1
342	11	10
343	0	0
344	0	0
345	1	1
346	0	0
347	3	3
348	1	1
349	3	3
350	0	0
351	9	3
352	2	1
353	11	10
354	0	0
355	8	7
356	1	1
357	2	2
358	8	8
359	0	0
360	0	0
361	1	1
362	10	10
363	2	2
364	1	1
365	0	0
366	2	2
367	6	6
368	37	32
369	9	9
370	1	1
371	15	11
372	24	18
373	5	5
374	0	0
375	39	20
376	38	23
377	0	0
378	0	0
379	13	9
380	0	0
381	0	0
382	0	0
383	3	3
384	2	1
385	5	5
386	13	10
387	3	2
388	0	0
389	0	0
390	0	0
391	9	3
392	0	0
393	12	9
394	1	1
395	0	0
396	0	0
397	0	0
398	2	2
399	2	1
400	4	2
401	0	0
402	4	2
403	0	0
404	1	1
405	0	0
406	4	3
407	1	1
408	0	0
409	6	4
410	11	6
411	0	0
412	0	0
413	0	0
414	0	0
415	0	0
416	4	3
417	3	3
418	0	0
419	0	0
420	0	0
421	4	4
422	5	4
423	0	0
424	0	0
425	0	0
426	2	2
427	0	0
428	0	0
429	0	0
430	4	1
431	5	2
432	9	7
433	0	0
434	4	2
435	0	0
436	2	2
437	0	0
438	0	0
439	0	0
440	2	2
441	6	4
442	0	0
443	9	6
444	4	3
445	7	2
446	0	0
447	2	1
448	2	2
449	5	5
450	6	2
451	4	3
452	2	2
453	0	0
454	1	1
455	0	0
456	1	1
457	0	0
458	1	1
459	0	0
460	0	0
461	1	1
462	0	0
463	0	0
464	0	0
465	0	0
466	1	1
467	0	0
468	0	0
469	0	0
470	0	0
471	0	0
472	2	2
473	0	0
474	0	0
475	2	1
476	0	0
477	0	0
478	8	5
479	7	7
480	7	7
481	8	8
482	0	0
483	1	1
484	0	0
485	0	0
486	1	1
487	1	1
488	7	7
489	3	3
490	8	2
491	2	2
492	5	4
493	3	2
494	0	0
495	1	1
496	0	0
497	8	5
498	10	10
499	0	0
500	34	26
501	20	15
502	0	0
503	10	5
504	23	23
505	0	0
506	0	0
507	9	8
508	0	0
509	18	18
510	8	8
511	0	0
512	6	6
513	1	1
514	7	5
515	19	18
516	2	1
517	0	0
518	2	2
519	2	1
520	3	2
521	15	7
522	17	15
523	0	0
524	1	1
525	0	0
526	0	0
527	0	0
528	1	1
529	0	0
530	0	0
531	8	8
532	0	0
533	6	6
534	3	3
535	0	0
536	1	1
537	2	1
538	0	0
539	0	0
540	10	10
541	10	10
542	0	0
543	2	2
544	0	0
545	4	4
546	0	0
547	10	7
548	0	0
549	2	1
550	0	0
551	3	3
552	16	16
553	0	0
554	8	6
555	0	0
556	0	0
557	0	0
558	0	0
559	8	8
560	2	1
561	2	1
562	0	0
563	1	1
564	0	0
565	0	0
566	5	5
567	0	0
568	1	1
569	0	0
570	5	5
571	8	8
572	8	8
573	4	2
574	2	2
575	0	0
576	0	0
577	4	3
578	0	0
579	1	1
580	0	0
581	0	0
582	0	0
583	0	0
584	0	0
585	0	0
586	5	5
587	8	8
588	9	8
589	3	1
590	0	0
591	5	3
592	3	3
593	9	5
594	1	1
595	0	0
596	0	0
597	0	0
598	0	0
599	0	0
600	6	6
601	0	0
602	0	0
603	0	0
604	0	0
605	0	0
606	0	0
607	0	0
608	5	3
609	0	0
610	0	0
611	0	0
612	1	1
613	10	7
614	1	1
615	5	2
616	2	2
617	11	10
618	1	1
619	0	0
620	5	5
621	4	4
622	4	4
