0	324	125
1	302	112
2	4	2
3	65	27
4	43	29
5	14	8
6	113	80
7	2	2
8	60	39
9	48	35
10	10	10
11	0	0
12	0	0
13	15	15
14	104	57
15	36	23
16	12	4
17	18	4
18	40	24
19	17	15
20	45	39
21	0	0
22	88	63
23	26	22
24	0	0
25	11	10
26	65	22
27	32	22
28	127	77
29	53	42
30	25	14
31	0	0
32	65	52
33	23	20
34	15	12
35	22	17
36	4	4
37	16	7
38	11	9
39	103	70
40	7	6
41	45	26
42	145	80
43	54	6
44	10	4
45	47	33
46	146	112
47	22	8
48	25	10
49	17	8
50	0	0
51	29	14
52	102	31
53	21	3
54	5	3
55	5	2
56	64	26
57	27	9
58	4	2
59	48	31
60	57	11
61	0	0
62	10	3
63	13	8
64	0	0
65	0	0
66	54	44
67	62	37
68	0	0
69	14	13
70	23	11
71	4	2
72	22	9
73	14	4
74	39	32
75	26	8
76	32	29
77	26	12
78	5	5
79	28	18
80	0	0
81	0	0
82	53	18
83	36	30
84	4	1
85	22	17
86	7	6
87	40	31
88	28	28
89	61	26
90	3	1
91	23	4
92	73	51
93	73	51
94	0	0
95	0	0
96	11	11
97	9	4
98	12	12
99	73	54
100	26	6
101	6	3
102	21	9
103	69	49
104	10	7
105	29	26
106	41	13
107	73	38
108	36	33
109	20	4
110	92	52
111	41	30
112	75	63
113	0	0
114	24	15
115	19	17
116	10	4
117	20	18
118	34	26
119	20	12
120	51	43
121	91	54
122	55	11
123	85	51
124	40	24
125	100	79
126	34	32
127	56	39
128	0	0
129	10	10
130	27	24
131	45	44
132	34	30
133	45	39
134	11	6
135	50	11
136	14	4
137	0	0
138	2	1
139	9	5
140	20	14
141	5	2
142	25	9
143	112	36
144	14	10
145	2	1
146	64	20
147	1	1
148	8	7
149	18	14
150	31	18
151	46	42
152	2	2
153	5	3
154	17	8
155	56	50
156	101	83
157	38	22
158	7	7
159	45	26
160	108	92
161	16	11
162	10	4
163	1	1
164	29	8
165	13	7
166	13	3
167	142	92
168	63	34
169	5	3
170	7	5
171	73	51
