0	22048
1	9252
2	6977
3	4997
4	4288
5	3691
6	3341
7	2927
8	2614
9	2389
10	2158
11	1924
12	1816
13	1743
14	1600
15	1485
16	1347
17	1199
18	1211
19	1099
20	1009
21	1027
22	978
23	943
24	947
25	851
26	875
27	774
28	725
29	748
30	712
31	686
32	681
33	686
34	672
35	625
36	599
37	586
38	551
39	591
40	564
41	581
42	524
43	528
44	530
45	484
46	537
47	479
48	481
49	470
50	487
51	454
52	397
53	414
54	436
55	420
56	423
57	418
58	402
59	408
60	383
61	362
62	380
63	344
64	379
65	399
66	343
67	318
68	364
69	359
70	337
71	354
72	348
73	334
74	316
75	336
76	301
77	292
78	291
79	300
80	322
81	324
82	295
83	288
84	305
85	276
86	254
87	228
88	268
89	251
90	258
91	285
92	267
93	244
94	241
95	228
96	250
97	238
98	231
99	219
100	248
101	258
102	240
103	237
104	242
105	236
106	221
107	204
108	233
109	240
110	214
111	234
112	192
113	212
114	206
115	167
116	185
117	204
118	165
119	195
120	182
121	199
122	211
123	164
124	173
125	208
126	197
127	187
128	186
129	192
130	163
131	180
132	191
133	179
134	144
135	172
136	147
137	173
138	174
139	177
140	151
141	170
142	167
143	134
144	158
145	139
146	153
147	162
148	142
149	164
150	133
151	156
152	128
153	143
154	134
155	140
156	162
157	122
158	144
159	152
160	134
161	137
162	120
163	140
164	131
165	145
166	146
167	139
168	136
169	130
170	145
171	138
172	114
173	129
174	121
175	117
176	128
177	137
178	136
179	143
180	131
181	127
182	130
183	122
184	130
185	113
186	105
187	133
188	108
189	100
190	95
191	105
192	114
193	106
194	96
195	120
196	100
197	124
198	91
199	115
200	112
201	102
202	100
203	97
204	126
205	93
206	97
207	88
208	81
209	100
210	87
211	88
212	97
213	83
214	87
215	98
216	82
217	95
218	95
219	85
220	96
221	72
222	84
223	89
224	92
225	78
226	78
227	76
228	90
229	74
230	100
231	92
232	85
233	75
234	90
235	81
236	74
237	83
238	87
239	88
240	81
241	61
242	55
243	71
244	67
245	63
246	77
247	64
248	70
249	70
250	61
251	68
252	65
253	65
254	73
255	54
256	56
257	76
258	66
259	74
260	71
261	65
262	71
263	56
264	56
265	68
266	55
267	64
268	81
269	63
270	58
271	79
272	59
273	53
274	65
275	64
276	61
277	66
278	59
279	56
280	56
281	45
282	56
283	49
284	60
285	58
286	46
287	50
288	65
289	59
290	57
291	50
292	66
293	61
294	48
295	52
296	52
297	48
298	48
299	48
300	52
301	43
302	49
303	49
304	46
305	52
306	45
307	39
308	53
309	53
310	43
311	44
312	58
313	44
314	47
315	32
316	43
317	37
318	49
319	40
320	29
321	46
322	51
323	42
324	40
325	39
326	46
327	47
328	45
329	35
330	39
331	34
332	37
333	43
334	42
335	35
336	31
337	28
338	39
339	39
340	39
341	38
342	35
343	38
344	39
345	34
346	29
347	41
348	31
349	42
350	28
351	41
352	33
353	30
354	35
355	21
356	32
357	27
358	36
359	32
360	27
361	16
362	26
363	28
364	24
365	35
366	26
367	33
368	30
369	25
370	33
371	34
372	19
373	33
374	26
375	22
376	25
377	19
378	38
379	26
380	24
381	29
382	26
383	23
384	26
385	30
386	19
387	22
388	32
389	29
390	22
391	31
392	19
393	22
394	25
395	22
396	22
397	21
398	22
399	17
400	18
401	26
402	19
403	24
404	26
405	20
406	24
407	20
408	17
409	23
410	21
411	26
412	23
413	15
414	17
415	11
416	18
417	24
418	23
419	20
420	26
421	27
422	21
423	19
424	29
425	21
426	13
427	24
428	22
429	27
430	11
431	22
432	22
433	21
434	20
435	19
436	17
437	13
438	19
439	25
440	20
441	19
442	10
443	20
444	15
445	14
446	18
447	10
448	17
449	18
450	18
451	13
452	13
453	15
454	15
455	16
456	10
457	16
458	21
459	26
460	15
461	15
462	16
463	14
464	8
465	11
466	19
467	13
468	9
469	14
470	22
471	11
472	17
473	10
474	11
475	12
476	12
477	13
478	14
479	17
480	14
481	13
482	12
483	18
484	15
485	14
486	9
487	11
