0	1816	406
1	1790	394
2	153	103
3	228	115
4	95	52
5	129	70
6	277	167
7	127	95
8	260	160
9	122	66
10	98	74
11	25	17
12	143	82
13	46	42
14	213	105
15	110	53
16	202	101
17	48	27
18	166	119
19	55	30
20	70	60
21	200	105
22	369	164
23	167	92
24	92	78
25	30	24
26	108	46
27	127	88
28	392	206
29	224	93
30	245	126
31	28	27
32	299	157
33	54	38
34	113	48
35	319	163
36	83	28
37	63	25
38	172	86
39	245	124
40	22	21
41	217	83
42	403	229
43	93	54
44	30	19
45	213	82
46	399	269
47	223	93
48	109	57
49	72	34
50	78	49
51	223	33
52	366	139
53	38	16
54	250	153
55	57	18
56	229	62
57	127	38
58	61	22
59	401	222
60	193	44
61	50	41
62	96	56
63	170	82
64	145	45
65	197	109
66	235	94
67	328	119
68	283	89
69	106	60
70	72	27
71	129	81
72	71	28
73	20	8
74	83	40
75	201	18
76	164	102
77	296	101
78	46	27
79	176	81
80	105	60
81	102	79
82	111	29
83	227	160
84	95	60
85	87	46
86	90	51
87	298	166
88	74	41
89	164	59
90	84	35
91	41	16
92	214	95
93	194	88
94	37	19
95	67	47
96	32	22
97	75	47
98	133	78
99	220	131
100	553	228
101	61	40
102	101	54
103	442	194
104	175	110
105	225	58
106	211	128
107	413	199
108	249	153
109	99	35
110	202	120
111	177	120
112	340	172
113	119	82
114	358	139
115	155	99
116	66	18
117	98	55
118	244	111
119	113	67
120	200	127
121	177	86
122	150	47
123	252	87
124	184	100
125	316	143
126	140	87
127	157	71
128	114	71
129	61	33
130	84	52
131	99	77
132	201	106
133	150	105
134	52	18
135	224	49
136	242	112
137	34	24
138	57	44
139	83	34
140	242	128
141	129	38
142	135	81
143	304	111
144	140	28
145	150	66
146	192	68
147	248	73
148	80	14
149	153	71
150	132	90
151	130	73
152	14	10
153	14	9
154	75	17
155	402	215
156	575	281
157	283	118
158	63	48
159	261	104
160	603	219
161	36	27
162	59	18
163	30	7
164	79	13
165	60	14
166	45	5
167	676	205
168	234	75
169	30	9
170	45	17
171	323	127
172	1288	385
173	1100	186
174	1138	194
175	106	41
176	71	25
177	117	62
178	201	51
179	135	48
180	48	28
181	12	7
182	67	25
183	14	10
184	53	33
185	184	36
186	61	26
187	51	11
188	184	17
189	106	48
190	51	30
191	182	44
192	99	32
193	71	27
194	63	27
195	75	16
196	78	35
197	101	30
198	146	69
199	104	56
200	102	29
201	39	11
202	46	19
203	89	31
204	54	20
205	50	14
206	209	40
207	114	26
208	62	25
209	74	23
210	73	26
211	170	50
212	122	43
213	86	34
214	153	67
215	6	6
216	56	33
217	149	37
218	50	26
219	220	50
220	54	29
221	64	25
222	102	29
223	63	17
224	118	45
225	8	6
226	3	3
227	1	1
228	0	0
229	3	3
230	19	9
231	15	10
232	0	0
233	11	8
234	4	4
235	101	16
236	99	31
237	79	32
238	328	42
239	63	14
240	97	30
241	147	17
242	161	20
243	222	37
244	190	39
245	214	113
246	2163	367
247	2186	378
248	170	86
249	179	109
250	66	38
251	205	125
252	144	68
253	99	65
254	158	101
255	75	59
256	135	85
257	182	107
258	131	85
259	145	95
260	238	122
261	153	78
262	145	73
263	293	157
264	192	104
265	163	108
266	224	114
267	22	13
268	88	48
269	155	90
270	69	50
271	155	102
272	165	98
273	102	20
274	70	51
275	124	52
276	19	17
277	138	98
278	170	85
279	132	91
280	224	124
281	165	89
282	131	81
283	87	65
284	95	71
285	486	215
286	33	33
287	71	45
288	69	50
289	155	105
290	145	92
291	234	135
292	188	81
293	135	91
294	144	97
295	152	93
296	83	52
297	137	66
298	67	22
299	238	120
300	50	31
301	98	79
302	116	87
303	183	109
304	145	77
305	90	17
306	83	55
307	134	70
308	219	118
309	59	33
310	42	21
311	236	134
312	29	9
313	39	24
314	123	47
315	87	49
316	206	102
317	104	80
318	44	30
319	61	32
320	30	14
321	157	83
322	90	33
323	155	90
324	130	76
325	116	73
326	199	87
327	210	129
328	168	77
329	165	102
330	190	98
331	52	31
332	25	10
333	93	67
334	202	111
335	112	87
336	244	103
337	69	33
338	117	83
339	129	66
340	105	73
341	210	125
342	143	100
343	122	59
344	64	8
345	425	195
346	158	79
347	80	39
348	12	7
349	366	166
350	2	2
351	105	44
352	86	40
353	130	59
354	165	76
355	15	9
356	5	4
357	7	6
358	365	176
359	93	46
360	41	17
361	69	15
362	110	60
363	280	120
364	875	269
365	534	209
366	107	47
367	457	157
368	785	244
369	1199	266
370	1244	274
371	125	72
372	30	15
373	91	40
374	52	30
375	93	66
376	40	33
377	42	33
378	90	51
379	85	54
380	187	69
381	125	68
382	40	28
383	181	68
384	49	35
385	45	19
386	106	46
387	55	21
388	184	116
389	33	25
390	50	29
391	45	24
392	70	21
393	89	48
394	32	9
395	110	45
396	40	12
397	43	18
398	236	136
399	113	51
400	83	50
401	52	40
402	26	12
403	175	55
404	102	55
405	102	37
406	143	58
407	10	6
408	75	49
409	24	20
410	93	44
411	118	63
412	144	92
413	30	20
414	118	26
415	62	51
416	140	74
417	38	22
418	97	65
419	55	28
420	48	38
421	177	77
422	112	49
423	117	68
424	174	102
425	60	13
426	365	176
427	74	28
428	124	85
429	26	9
430	87	38
431	142	69
432	69	46
433	133	74
434	138	90
435	91	43
436	67	40
437	38	12
438	37	12
439	74	35
440	63	51
441	183	100
442	225	88
443	166	101
444	214	58
445	72	31
446	145	67
447	122	62
448	159	82
449	36	17
450	105	57
451	139	72
452	42	26
453	105	64
454	56	12
455	109	54
456	73	41
457	98	59
458	41	30
459	152	74
460	130	65
461	55	31
462	151	60
463	71	8
464	21	9
465	62	29
466	56	33
467	47	28
468	37	13
469	48	7
470	99	41
471	133	78
472	431	132
473	401	163
474	461	189
475	401	161
476	5	4
477	11	9
478	4	2
479	12	6
480	29	19
481	112	52
482	175	117
483	218	108
484	35	11
485	67	17
486	312	128
487	66	39
488	98	37
489	64	37
490	36	4
491	446	140
492	1381	394
493	1392	395
494	103	79
495	135	25
496	206	79
497	174	117
498	154	107
499	221	115
500	249	114
501	215	110
502	266	142
503	241	83
504	148	107
505	123	75
506	158	65
507	335	142
508	247	109
509	32	15
510	161	63
511	96	78
512	280	135
513	290	142
514	129	94
515	198	115
516	94	38
517	120	100
518	162	125
519	239	128
520	368	158
521	102	68
522	229	120
523	212	90
524	238	125
525	265	153
526	267	121
527	283	71
528	97	53
529	138	95
530	300	131
531	203	124
532	171	89
533	333	173
534	123	80
535	148	99
536	139	88
537	139	109
538	338	150
539	421	148
540	261	158
541	183	74
542	267	110
543	162	64
544	77	55
545	284	149
546	281	114
547	99	78
548	72	53
549	65	25
550	184	140
551	166	88
552	169	109
553	105	77
554	145	108
555	120	75
556	227	71
