0	1816	406
1	1790	394
2	153	103
3	255	117
4	95	52
5	129	70
6	277	167
7	127	95
8	260	160
9	123	67
10	99	75
11	25	17
12	143	82
13	46	42
14	213	105
15	110	53
16	202	101
17	48	27
18	166	119
19	57	31
20	70	60
21	200	105
22	369	164
23	167	92
24	92	78
25	30	24
26	110	47
27	127	88
28	392	206
29	224	93
30	247	127
31	28	27
32	299	157
33	54	38
34	113	48
35	319	163
36	83	28
37	63	25
38	172	86
39	245	124
40	22	21
41	217	83
42	403	229
43	93	54
44	30	19
45	213	82
46	399	269
47	223	93
48	109	57
49	72	34
50	78	49
51	225	34
52	366	139
53	38	16
54	250	153
55	57	18
56	229	62
57	130	39
58	61	22
59	401	222
60	193	44
61	50	41
62	98	57
63	170	82
64	147	46
65	198	110
66	236	95
67	328	119
68	284	90
69	108	61
70	74	28
71	131	82
72	71	28
73	20	8
74	83	40
75	201	18
76	164	102
77	299	102
78	48	28
79	176	81
80	105	60
81	103	80
82	111	29
83	227	160
84	97	62
85	87	46
86	93	52
87	298	166
88	74	41
89	164	59
90	84	35
91	41	16
92	214	95
93	194	88
94	38	20
95	70	49
96	32	22
97	77	48
98	146	79
99	222	132
100	554	229
101	61	40
102	102	55
103	442	194
104	175	110
105	227	59
106	213	129
107	413	199
108	252	155
109	99	35
110	202	120
111	177	120
112	340	172
113	120	83
114	360	141
115	155	99
116	66	18
117	98	55
118	244	111
119	115	68
120	202	129
121	177	86
122	151	48
123	252	87
124	184	100
125	316	143
126	140	87
127	157	71
128	115	72
129	63	34
130	84	52
131	99	77
132	201	106
133	153	107
134	52	18
135	224	49
136	242	112
137	34	24
138	57	44
139	83	34
140	242	128
141	130	39
142	135	81
143	305	112
144	140	28
145	151	67
146	192	68
147	249	74
148	80	14
149	155	72
150	132	90
151	133	74
152	14	10
153	14	9
154	75	17
155	402	215
156	575	281
157	283	118
158	63	48
159	261	104
160	603	219
161	36	27
162	59	18
163	30	7
164	79	13
165	60	14
166	45	5
167	676	205
168	234	75
169	30	9
170	45	17
171	323	127
172	1288	385
173	136	38
174	45	5
175	1204	188
176	1242	196
177	110	43
178	71	25
179	121	65
180	203	53
181	137	50
182	48	28
183	12	7
184	71	27
185	14	10
186	54	34
187	186	38
188	63	27
189	51	11
190	184	17
191	106	48
192	53	32
193	186	46
194	102	33
195	72	28
196	64	28
197	77	17
198	83	37
199	126	32
200	161	71
201	108	59
202	117	32
203	39	11
204	46	19
205	93	33
206	55	21
207	51	15
208	211	42
209	114	26
210	64	26
211	76	24
212	87	28
213	172	51
214	126	46
215	88	35
216	157	69
217	6	6
218	61	36
219	153	39
220	50	26
221	224	52
222	54	29
223	66	26
224	104	30
225	64	18
226	120	47
227	8	6
228	3	3
229	1	1
230	0	0
231	3	3
232	19	9
233	15	10
234	0	0
235	11	8
236	4	4
237	101	16
238	99	31
239	79	32
240	328	42
241	63	14
242	97	30
243	147	17
244	161	20
245	222	37
246	190	39
247	214	113
248	214	113
249	222	37
250	2227	368
251	2248	379
252	170	86
253	180	110
254	66	38
255	206	126
256	145	69
257	101	66
258	160	102
259	76	60
260	135	85
261	184	108
262	133	86
263	145	95
264	240	123
265	154	79
266	149	74
267	294	158
268	195	105
269	164	109
270	226	115
271	23	14
272	93	50
273	155	90
274	69	50
275	157	103
276	167	99
277	102	20
278	70	51
279	124	52
280	19	17
281	139	99
282	172	86
283	134	92
284	224	124
285	165	89
286	132	82
287	87	65
288	95	71
289	486	215
290	33	33
291	71	45
292	69	50
293	156	106
294	145	92
295	239	137
296	188	81
297	135	91
298	147	98
299	153	94
300	84	53
301	137	66
302	67	22
303	242	121
304	67	32
305	100	81
306	117	88
307	183	109
308	147	78
309	90	17
310	83	55
311	172	72
312	219	118
313	59	33
314	42	21
315	236	134
316	31	10
317	43	26
318	125	48
319	87	49
320	208	103
321	104	80
322	44	30
323	61	32
324	30	14
325	157	83
326	90	33
327	155	90
328	132	77
329	116	73
330	201	88
331	210	129
332	171	79
333	167	103
334	193	100
335	52	31
336	27	12
337	93	67
338	204	112
339	112	87
340	246	104
341	69	33
342	117	83
343	129	66
344	110	76
345	210	125
346	143	100
347	122	59
348	64	8
349	425	195
350	158	79
351	80	39
352	12	7
353	366	166
354	2	2
355	105	44
356	86	40
357	130	59
358	165	76
359	15	9
360	5	4
361	7	6
362	365	176
363	93	46
364	41	17
365	69	15
366	110	60
367	280	120
368	875	269
369	534	209
370	107	47
371	457	157
372	785	244
373	157	57
374	69	15
375	1199	266
376	1244	274
377	126	73
378	30	15
379	111	42
380	52	30
381	93	66
382	40	33
383	42	33
384	92	52
385	85	54
386	187	69
387	125	68
388	40	28
389	181	68
390	49	35
391	45	19
392	106	46
393	55	21
394	184	116
395	33	25
396	50	29
397	45	24
398	70	21
399	89	48
400	32	9
401	110	45
402	40	12
403	46	19
404	236	136
405	114	52
406	83	50
407	52	40
408	26	12
409	175	55
410	102	55
411	102	37
412	145	59
413	10	6
414	75	49
415	24	20
416	93	44
417	118	63
418	144	92
419	30	20
420	118	26
421	62	51
422	140	74
423	42	23
424	97	65
425	55	28
426	48	38
427	177	77
428	112	49
429	117	68
430	174	102
431	60	13
432	365	176
433	75	29
434	124	85
435	26	9
436	87	38
437	142	69
438	69	46
439	133	74
440	138	90
441	92	44
442	67	40
443	38	12
444	37	12
445	74	35
446	63	51
447	184	101
448	225	88
449	167	102
450	214	58
451	72	31
452	145	67
453	122	62
454	160	83
455	36	17
456	105	57
457	139	72
458	42	26
459	105	64
460	66	13
461	109	54
462	74	42
463	98	59
464	41	30
465	153	75
466	130	65
467	55	31
468	151	60
469	71	8
470	21	9
471	62	29
472	56	33
473	47	28
474	37	13
475	48	7
476	99	41
477	133	78
478	431	132
479	401	163
480	461	189
481	401	161
482	5	4
483	11	9
484	4	2
485	12	6
486	29	19
487	112	52
488	175	117
489	218	108
490	35	11
491	67	17
492	312	128
493	66	39
494	98	37
495	64	37
496	36	4
497	446	140
498	388	154
499	36	4
500	1381	394
501	1392	395
502	104	80
503	135	25
504	206	79
505	174	117
506	157	110
507	221	115
508	252	115
509	215	110
510	267	143
511	241	83
512	150	108
513	124	76
514	158	65
515	335	142
516	248	110
517	32	15
518	162	64
519	97	79
520	280	135
521	291	143
522	129	94
523	199	116
524	94	38
525	125	103
526	164	126
527	242	130
528	369	159
529	102	68
530	232	122
531	213	91
532	240	127
533	265	153
534	267	121
535	283	71
536	97	53
537	147	97
538	300	131
539	203	124
540	171	89
541	333	173
542	125	81
543	148	99
544	139	88
545	139	109
546	338	150
547	421	148
548	261	158
549	185	76
550	268	111
551	164	66
552	78	56
553	285	150
554	283	115
555	100	79
556	74	55
