0	12713
1	4626
2	3433
3	2305
4	1915
5	1578
6	1457
7	1181
8	1078
9	891
10	914
11	756
12	671
13	670
14	590
15	564
16	492
17	431
18	474
19	406
20	349
21	343
22	364
23	325
24	344
25	317
26	317
27	259
28	267
29	276
30	236
31	226
32	253
33	205
34	238
35	214
36	187
37	190
38	187
39	215
40	183
41	189
42	173
43	181
44	154
45	160
46	186
47	166
48	142
49	141
50	140
51	135
52	122
53	109
54	126
55	97
56	105
57	115
58	98
59	123
60	126
61	99
62	111
63	88
64	112
65	93
66	96
67	88
68	96
69	88
70	80
71	73
72	90
73	62
74	71
75	84
76	81
77	70
78	69
79	65
80	86
81	67
82	77
83	62
84	64
85	60
86	49
87	52
88	51
89	77
90	56
91	53
92	60
93	53
94	60
95	44
96	49
97	46
98	40
99	42
100	52
101	55
102	50
103	49
104	46
105	50
106	39
107	43
108	39
109	53
110	45
111	44
112	39
113	37
114	38
115	31
116	34
117	39
118	33
119	30
120	36
121	40
122	35
123	33
124	39
125	29
126	37
127	34
128	37
129	33
130	30
131	35
132	30
133	37
134	31
135	27
136	30
137	29
138	22
139	35
140	30
141	32
142	21
143	18
144	34
145	19
146	20
147	19
148	36
149	28
150	18
151	22
152	15
153	20
154	23
155	18
156	27
157	25
158	27
159	17
160	20
161	18
162	19
163	10
164	14
165	21
166	20
167	17
168	20
169	15
170	18
171	12
172	17
173	14
174	10
175	19
176	11
177	16
178	19
179	16
180	17
181	15
182	16
183	19
184	15
185	12
186	14
187	16
188	14
189	10
190	10
191	12
192	10
193	12
194	11
195	19
196	15
197	14
198	11
199	14
200	16
201	12
202	12
203	13
204	16
205	7
206	8
207	9
208	8
209	7
210	15
211	4
212	6
213	7
214	12
215	12
216	11
217	11
218	8
219	12
220	15
221	6
222	14
223	13
224	13
225	8
226	13
227	12
228	14
229	8
230	12
231	10
232	12
233	5
234	7
235	8
236	6
237	7
238	7
239	11
240	10
241	3
242	5
243	6
244	4
245	4
246	5
247	7
248	3
249	4
250	6
251	13
252	2
253	5
254	8
255	9
256	3
257	6
258	5
259	12
260	7
261	6
262	5
263	6
264	7
265	4
266	7
267	3
268	5
269	4
270	4
271	5
272	4
273	4
274	5
275	4
276	5
277	5
278	5
279	2
280	3
281	4
282	8
283	1
284	7
285	5
286	4
287	8
288	4
289	3
290	5
291	4
292	9
293	6
294	5
295	8
296	7
297	5
298	2
299	2
300	4
301	4
302	3
303	3
304	11
305	7
306	5
307	1
308	7
309	3
310	5
311	6
312	4
313	4
314	10
315	4
316	2
317	3
318	2
319	3
320	3
321	3
322	8
323	4
324	3
325	5
326	4
327	8
328	9
329	4
330	4
331	4
332	4
333	5
334	7
335	3
336	5
337	3
338	3
339	4
340	2
341	3
342	6
343	6
344	7
345	2
346	3
